Data,Abertura,Máxima,Mínima,Fechamento
2021-06-30,127090,127150,127085,127145
2021-06-30,127045,127105,127035,127090
2021-06-30,127015,127060,126995,127045
2021-06-30,127035,127045,127005,127015
2021-06-30,127030,127050,127005,127035
2021-06-30,127050,127050,127020,127030
2021-06-30,127030,127065,127030,127050
2021-06-30,127055,127055,127025,127035
2021-06-30,127100,127110,127035,127055
2021-06-30,127100,127105,127065,127105
2021-06-30,127115,127130,127095,127105
2021-06-30,127090,127145,127085,127115
2021-06-30,127105,127120,127075,127090
2021-06-30,127050,127115,127045,127100
2021-06-30,127030,127060,127030,127045
2021-06-30,127020,127060,126995,127030
2021-06-30,127080,127090,127000,127020
2021-06-30,127115,127120,127055,127080
2021-06-30,127115,127145,127105,127115
2021-06-30,127135,127160,127100,127115
2021-06-30,127200,127205,127130,127135
2021-06-30,127215,127230,127180,127205
2021-06-30,127145,127220,127145,127215
2021-06-30,127185,127185,127140,127145
2021-06-30,127155,127195,127150,127180
2021-06-30,127115,127165,127115,127155
2021-06-30,127125,127135,127095,127120
2021-06-30,127145,127150,127095,127120
2021-06-30,127190,127190,127100,127150
2021-06-30,127255,127260,127180,127185
2021-06-30,127285,127285,127250,127255
2021-06-30,127305,127315,127275,127290
2021-06-30,127290,127310,127280,127300
2021-06-30,127320,127320,127275,127290
2021-06-30,127290,127320,127275,127315
2021-06-30,127280,127295,127270,127285
2021-06-30,127265,127290,127240,127280
2021-06-30,127310,127315,127255,127265
2021-06-30,127325,127355,127310,127315
2021-06-30,127315,127350,127315,127330
2021-06-30,127305,127345,127295,127320
2021-06-30,127235,127305,127215,127305
2021-06-30,127310,127310,127235,127235
2021-06-30,127335,127350,127310,127310
2021-06-30,127335,127355,127300,127335
2021-06-30,127340,127370,127325,127335
2021-06-30,127280,127355,127265,127340
2021-06-30,127310,127325,127270,127280
2021-06-30,127285,127320,127280,127310
2021-06-30,127295,127305,127230,127285
2021-06-30,127285,127305,127275,127290
2021-06-30,127380,127380,127270,127290
2021-06-30,127435,127445,127370,127375
2021-06-30,127470,127490,127435,127435
2021-06-30,127455,127480,127430,127470
2021-06-30,127500,127505,127435,127455
2021-06-30,127555,127570,127470,127495
2021-06-30,127615,127620,127540,127555
2021-06-30,127610,127635,127570,127615
2021-06-30,127575,127630,127570,127610
2021-06-30,127550,127600,127550,127580
2021-06-30,127515,127550,127495,127545
2021-06-30,127515,127540,127505,127515
2021-06-30,127495,127530,127460,127515
2021-06-30,127515,127520,127480,127495
2021-06-30,127495,127525,127475,127515
2021-06-30,127465,127505,127460,127495
2021-06-30,127425,127470,127415,127465
2021-06-30,127385,127440,127380,127425
2021-06-30,127385,127400,127360,127385
2021-06-30,127430,127435,127385,127390
2021-06-30,127410,127450,127385,127430
2021-06-30,127500,127535,127410,127410
2021-06-30,127405,127510,127405,127505
2021-06-30,127450,127465,127395,127410
2021-06-30,127450,127480,127450,127450
2021-06-30,127425,127480,127425,127455
2021-06-30,127415,127445,127415,127425
2021-06-30,127415,127460,127410,127420
2021-06-30,127435,127445,127405,127415
2021-06-30,127430,127465,127415,127430
2021-06-30,127395,127445,127390,127430
2021-06-30,127355,127420,127355,127390
2021-06-30,127350,127365,127325,127360
2021-06-30,127350,127360,127310,127350
2021-06-30,127350,127360,127315,127350
2021-06-30,127340,127375,127325,127345
2021-06-30,127310,127360,127310,127335
2021-06-30,127340,127345,127305,127310
2021-06-30,127305,127350,127300,127340
2021-06-30,127245,127325,127240,127305
2021-06-30,127245,127270,127215,127245
2021-06-30,127250,127255,127225,127245
2021-06-30,127255,127285,127235,127250
2021-06-30,127235,127270,127230,127250
2021-06-30,127300,127310,127225,127230
2021-06-30,127305,127325,127285,127300
2021-06-30,127310,127325,127280,127305
2021-06-30,127340,127355,127305,127315
2021-06-30,127330,127355,127305,127335
2021-06-30,127330,127340,127300,127330
2021-06-30,127400,127420,127310,127325
2021-06-30,127375,127430,127360,127400
2021-06-30,127385,127385,127335,127375
2021-06-30,127420,127435,127355,127385
2021-06-30,127485,127490,127415,127420
2021-06-30,127435,127535,127425,127490
2021-06-30,127400,127435,127380,127435
2021-06-30,127375,127410,127340,127395
2021-06-30,127380,127385,127340,127370
2021-06-30,127360,127400,127350,127380
2021-06-30,127380,127390,127325,127360
2021-06-30,127365,127435,127355,127380
2021-06-30,127355,127390,127345,127365
2021-06-30,127385,127405,127335,127360
2021-06-30,127370,127395,127355,127385
2021-06-30,127430,127445,127360,127370
2021-06-30,127435,127445,127400,127435
2021-06-30,127455,127465,127420,127440
2021-06-30,127495,127505,127435,127460
2021-06-30,127515,127535,127465,127490
2021-06-30,127560,127580,127510,127510
2021-06-30,127570,127590,127540,127560
2021-06-30,127560,127585,127550,127575
2021-06-30,127540,127590,127535,127555
2021-06-30,127595,127595,127505,127545
2021-06-30,127590,127605,127550,127590
2021-06-30,127590,127600,127555,127595
2021-06-30,127660,127660,127570,127590
2021-06-30,127675,127710,127640,127655
2021-06-30,127670,127695,127650,127680
2021-06-30,127565,127690,127555,127675
2021-06-30,127585,127600,127520,127560
2021-06-30,127585,127605,127550,127585
2021-06-30,127600,127605,127545,127585
2021-06-30,127620,127650,127595,127600
2021-06-30,127635,127675,127555,127615
2021-06-30,127575,127650,127560,127640
2021-06-30,127550,127575,127505,127575
2021-06-30,127410,127605,127400,127545
2021-06-30,127325,127420,127320,127415
2021-06-30,127305,127325,127285,127320
2021-06-30,127290,127315,127285,127305
2021-06-30,127305,127315,127275,127290
2021-06-30,127270,127310,127260,127305
2021-06-30,127235,127285,127235,127270
2021-06-30,127235,127270,127230,127240
2021-06-30,127195,127240,127180,127235
2021-06-30,127200,127225,127185,127190
2021-06-30,127170,127220,127165,127200
2021-06-30,127135,127205,127125,127175
2021-06-30,127190,127225,127110,127135
2021-06-30,127235,127240,127185,127195
2021-06-30,127250,127260,127205,127235
2021-06-30,127285,127310,127230,127245
2021-06-30,127310,127340,127270,127285
2021-06-30,127360,127365,127300,127310
2021-06-30,127340,127380,127335,127365
2021-06-30,127310,127340,127305,127335
2021-06-30,127325,127340,127290,127305
2021-06-30,127290,127330,127285,127325
2021-06-30,127305,127345,127260,127285
2021-06-30,127290,127320,127280,127300
2021-06-30,127275,127305,127260,127285
2021-06-30,127255,127300,127235,127280
2021-06-30,127335,127345,127245,127255
2021-06-30,127260,127350,127260,127340
2021-06-30,127225,127285,127225,127265
2021-06-30,127235,127255,127215,127225
2021-06-30,127235,127260,127225,127235
2021-06-30,127210,127265,127205,127235
2021-06-30,127160,127220,127145,127210
2021-06-30,127150,127180,127150,127165
2021-06-30,127155,127185,127145,127150
2021-06-30,127150,127165,127125,127155
2021-06-30,127110,127185,127095,127150
2021-06-30,127045,127130,127035,127115
2021-06-30,126990,127070,126965,127040
2021-06-30,126975,126990,126910,126990
2021-06-30,126995,127020,126955,126975
2021-06-30,126980,126995,126935,126990
2021-06-30,127090,127095,126965,126980
2021-06-30,127075,127130,127055,127090
2021-06-30,127115,127115,127035,127075
2021-06-30,127130,127150,127105,127115
2021-06-30,127145,127150,127105,127135
2021-06-30,127175,127175,127125,127150
2021-06-30,127220,127230,127160,127170
2021-06-30,127200,127250,127180,127220
2021-06-30,127245,127250,127170,127200
2021-06-30,127290,127290,127240,127245
2021-06-30,127325,127330,127285,127285
2021-06-30,127340,127370,127325,127325
2021-06-30,127355,127385,127330,127345
2021-06-30,127380,127390,127325,127350
2021-06-30,127415,127420,127375,127380
2021-06-30,127415,127420,127365,127410
2021-06-30,127435,127445,127410,127410
2021-06-30,127455,127460,127430,127440
2021-06-30,127400,127470,127390,127455
2021-06-30,127425,127425,127385,127400
2021-06-30,127450,127455,127405,127420
2021-06-30,127505,127515,127445,127455
2021-06-30,127470,127510,127455,127505
2021-06-30,127455,127505,127430,127465
2021-06-30,127440,127460,127380,127455
2021-06-30,127440,127475,127425,127445
2021-06-30,127485,127490,127430,127440
2021-06-30,127490,127495,127460,127490
2021-06-30,127485,127510,127455,127490
2021-06-30,127480,127505,127465,127485
2021-06-30,127485,127515,127475,127485
2021-06-30,127465,127495,127450,127485
2021-06-30,127525,127530,127450,127465
2021-06-30,127525,127550,127515,127530
2021-06-30,127505,127535,127485,127520
2021-06-30,127505,127525,127460,127510
2021-06-30,127500,127525,127485,127505
2021-06-30,127520,127540,127480,127500
2021-06-30,127510,127530,127485,127520
2021-06-30,127515,127565,127500,127510
2021-06-30,127520,127540,127480,127520
2021-06-30,127420,127545,127420,127520
2021-06-30,127445,127445,127400,127420
2021-06-30,127465,127475,127425,127440
2021-06-30,127480,127485,127455,127460
2021-06-30,127530,127550,127485,127485
2021-06-30,127520,127560,127505,127535
2021-06-30,127570,127570,127495,127525
2021-06-30,127555,127585,127540,127570
2021-06-30,127540,127555,127525,127550
2021-06-30,127550,127555,127530,127545
2021-06-30,127570,127590,127545,127550
2021-06-30,127565,127580,127525,127565
2021-06-30,127570,127585,127565,127565
2021-06-30,127580,127595,127550,127570
2021-06-30,127585,127595,127565,127585
2021-06-30,127575,127600,127555,127585
2021-06-30,127565,127585,127545,127575
2021-06-30,127575,127585,127545,127565
2021-06-30,127590,127595,127570,127575
2021-06-30,127595,127625,127580,127590
2021-06-30,127625,127630,127590,127600
2021-06-30,127635,127650,127605,127630
2021-06-30,127685,127690,127635,127640
2021-06-30,127665,127705,127650,127690
2021-06-30,127650,127710,127635,127660
2021-06-30,127665,127685,127645,127645
2021-06-30,127670,127690,127660,127660
2021-06-30,127660,127675,127635,127670
2021-06-30,127660,127675,127635,127660
2021-06-30,127640,127680,127640,127665
2021-06-30,127665,127665,127630,127640
2021-06-30,127670,127675,127640,127660
2021-06-30,127700,127725,127665,127670
2021-06-30,127795,127795,127685,127700
2021-06-30,127765,127800,127750,127795
2021-06-30,127780,127810,127760,127765
2021-06-30,127750,127835,127745,127780
2021-06-30,127775,127795,127735,127750
2021-06-30,127770,127800,127740,127775
2021-06-30,127705,127785,127670,127765
2021-06-30,127700,127715,127660,127705
2021-06-30,127690,127745,127680,127705
2021-06-30,127690,127710,127650,127690
2021-06-30,127750,127755,127690,127690
2021-06-30,127675,127765,127670,127750
2021-06-30,127670,127725,127655,127675
2021-06-30,127710,127715,127660,127665
2021-06-30,127635,127710,127615,127705
2021-06-30,127600,127690,127600,127635
2021-06-30,127490,127615,127490,127605
2021-06-30,127505,127515,127460,127490
2021-06-30,127495,127515,127480,127505
2021-06-30,127515,127530,127485,127490
2021-06-30,127550,127565,127510,127510
2021-06-30,127505,127565,127500,127550
2021-06-30,127525,127550,127490,127505
2021-06-30,127530,127555,127490,127530
2021-06-30,127490,127570,127485,127525
2021-06-30,127480,127515,127435,127490
2021-06-30,127465,127540,127460,127480
2021-06-30,127460,127480,127425,127465
2021-06-30,127430,127465,127415,127460
2021-06-30,127380,127440,127360,127430
2021-06-30,127470,127485,127360,127385
2021-06-30,127415,127475,127390,127470
2021-06-30,127370,127415,127350,127415
2021-06-30,127365,127415,127355,127370
2021-06-30,127335,127410,127305,127360
2021-06-30,127330,127350,127315,127335
2021-06-30,127245,127360,127240,127325
2021-06-30,127190,127245,127180,127245
2021-06-30,127165,127205,127155,127185
2021-06-30,127155,127200,127145,127165
2021-06-30,127165,127190,127090,127160
2021-06-30,127145,127170,127110,127170
2021-06-30,127130,127170,127120,127140
2021-06-30,127075,127150,127075,127135
2021-06-30,127060,127105,127040,127080
2021-06-30,127035,127075,127030,127055
2021-06-30,127075,127080,127005,127040
2021-06-30,127095,127120,127070,127075
2021-06-30,127085,127125,127075,127100
2021-06-30,127065,127095,127050,127090
2021-06-30,127050,127075,126975,127065
2021-06-30,127085,127115,127050,127050
2021-06-30,127090,127095,127045,127085
2021-06-30,127040,127130,127035,127085
2021-06-30,126990,127045,126965,127040
2021-06-30,126990,127015,126960,126990
2021-06-30,127010,127040,126970,126990
2021-06-30,126995,127045,126980,127010
2021-06-30,126990,127020,126955,126995
2021-06-30,126980,127005,126970,126990
2021-06-30,126940,127025,126940,126980
2021-06-30,126855,126955,126840,126945
2021-06-30,126870,126895,126825,126850
2021-06-30,126870,126880,126835,126865
2021-06-30,126865,126910,126855,126870
2021-06-30,126855,126890,126835,126870
2021-06-30,126865,126880,126835,126855
2021-06-30,126945,126960,126865,126870
2021-06-30,126885,126955,126880,126950
2021-06-30,126870,126930,126870,126885
2021-06-30,126925,126980,126855,126870
2021-06-30,126895,126950,126880,126930
2021-06-30,126910,126930,126875,126900
2021-06-30,126805,126910,126805,126905
2021-06-30,126770,126825,126765,126805
2021-06-30,126775,126840,126750,126775
2021-06-30,126970,126970,126760,126770
2021-06-30,127000,127035,126955,126965
2021-06-30,127025,127050,126995,127005
2021-06-30,126965,127070,126950,127030
2021-06-30,126880,126990,126875,126970
2021-06-30,126880,126935,126845,126880
2021-06-30,126880,126930,126870,126880
2021-06-30,126910,126940,126860,126880
2021-06-30,127025,127025,126855,126905
2021-06-30,127085,127110,127020,127025
2021-06-30,127085,127115,127045,127090
2021-06-30,127090,127165,127080,127090
2021-06-30,127170,127200,127080,127090
2021-06-30,127205,127265,127140,127175
2021-06-30,127155,127210,127135,127210
2021-06-30,127185,127200,127125,127155
2021-06-30,127145,127195,127110,127185
2021-06-30,127145,127195,127115,127145
2021-06-30,127175,127200,127115,127150
2021-06-30,127165,127235,127150,127170
2021-06-30,127135,127175,127100,127165
2021-06-30,127135,127175,127110,127135
2021-06-30,127125,127145,127085,127130
2021-06-30,127035,127130,127020,127125
2021-06-30,126980,127075,126955,127035
2021-06-30,126935,127015,126920,126975
2021-06-30,126975,127030,126935,126935
2021-06-30,127005,127035,126965,126980
2021-06-30,127060,127065,126985,127000
2021-06-30,127100,127100,127040,127060
2021-06-30,127130,127190,127080,127100
2021-06-30,127120,127155,127075,127130
2021-06-30,127215,127225,127110,127125
2021-06-30,127210,127245,127210,127215
2021-06-30,127225,127235,127200,127210
2021-06-30,127200,127240,127180,127220
2021-06-30,127130,127230,127115,127200
2021-06-30,127070,127140,127035,127125
2021-06-30,127085,127105,127055,127065
2021-06-30,127125,127150,127050,127090
2021-06-30,127110,127180,127090,127125
2021-06-30,127100,127145,127090,127115
2021-06-30,127065,127120,127055,127095
2021-06-30,126960,127095,126950,127065
2021-06-30,126975,126990,126915,126965
2021-06-30,127025,127055,126965,126975
2021-06-30,127090,127105,127020,127025
2021-06-30,127100,127180,127075,127090
2021-06-30,127120,127140,127080,127095
2021-06-30,127170,127205,127115,127120
2021-06-30,127230,127235,127170,127170
2021-06-30,127305,127335,127220,127230
2021-06-30,127335,127365,127290,127310
2021-06-30,127410,127420,127335,127335
2021-06-30,127375,127415,127360,127415
2021-06-30,127435,127440,127355,127375
2021-06-30,127480,127510,127425,127435
2021-06-30,127465,127510,127455,127485
2021-06-30,127450,127495,127400,127465
2021-06-30,127515,127525,127420,127455
2021-06-30,127600,127620,127510,127515
2021-06-30,127605,127660,127575,127605
2021-06-30,127570,127615,127535,127610
2021-06-30,127510,127590,127490,127565
2021-06-30,127485,127545,127455,127510
2021-06-30,127545,127570,127470,127480
2021-06-30,127580,127625,127505,127540
2021-06-30,127480,127590,127475,127575
2021-06-30,127445,127510,127430,127480
2021-06-30,127515,127520,127445,127450
2021-06-30,127520,127540,127460,127515
2021-06-30,127545,127545,127490,127520
2021-06-30,127530,127565,127520,127545
2021-06-30,127535,127560,127500,127530
2021-06-30,127525,127570,127510,127540
2021-06-30,127540,127575,127520,127525
2021-06-30,127615,127650,127540,127545
2021-06-30,127625,127660,127575,127615
2021-06-30,127625,127650,127585,127625
2021-06-30,127680,127700,127610,127625
2021-06-30,127690,127695,127590,127675
2021-06-30,127665,127765,127645,127690
2021-06-30,127675,127730,127660,127660
2021-06-30,127655,127720,127635,127670
2021-06-30,127670,127690,127610,127655
2021-06-30,127725,127740,127655,127670
2021-06-30,127695,127750,127685,127725
2021-06-30,127700,127720,127665,127690
2021-06-30,127670,127720,127645,127705
2021-06-30,127660,127680,127620,127670
2021-06-30,127595,127680,127535,127660
2021-06-30,127590,127600,127565,127595
2021-06-30,127570,127600,127545,127585
2021-06-30,127535,127580,127510,127575
2021-06-30,127520,127585,127515,127540
2021-06-30,127395,127540,127320,127520
2021-06-30,127295,127410,127295,127395
2021-06-30,127255,127315,127235,127300
2021-06-30,127355,127390,127250,127260
2021-06-30,127265,127400,127240,127360
2021-06-30,127300,127415,127245,127265
2021-06-30,127330,127365,127285,127300
2021-06-30,127300,127345,127275,127330
2021-06-30,127330,127360,127300,127300
2021-06-30,127305,127360,127295,127325
2021-06-30,127295,127340,127275,127300
2021-06-30,127285,127315,127230,127295
2021-06-30,127325,127345,127280,127290
2021-06-30,127260,127340,127250,127325
2021-06-30,127210,127280,127190,127260
2021-06-30,127170,127225,127120,127210
2021-06-30,127165,127230,127145,127170
2021-06-30,127175,127225,127140,127170
2021-06-30,127280,127300,127125,127170
2021-06-30,127280,127300,127210,127285
2021-06-30,127360,127445,127270,127280
2021-06-30,127240,127375,127225,127365
2021-06-30,127280,127320,127215,127235
2021-06-30,127230,127295,127215,127275
2021-06-30,127235,127300,127220,127230
2021-06-30,127260,127265,127195,127235
2021-06-30,127265,127290,127180,127255
2021-06-30,127205,127315,127200,127270
2021-06-30,127195,127225,127115,127200
2021-06-30,127240,127260,127185,127190
2021-06-30,127315,127350,127220,127240
2021-06-30,127185,127340,127170,127315
2021-06-30,127265,127310,127150,127185
2021-06-30,127280,127300,127245,127260
2021-06-30,127305,127320,127275,127285
2021-06-30,127280,127355,127265,127305
2021-06-30,127280,127290,127230,127280
2021-06-30,127295,127310,127270,127275
2021-06-30,127290,127300,127265,127295
2021-06-30,127265,127305,127225,127290
2021-06-30,127325,127390,127255,127260
2021-06-30,127275,127330,127270,127320
2021-06-30,127315,127325,127265,127270
2021-06-30,127250,127335,127245,127315
2021-06-30,127200,127250,127200,127245
2021-06-30,127195,127215,127185,127205
2021-06-30,127215,127220,127180,127195
2021-06-30,127205,127230,127185,127215
2021-06-30,127205,127230,127175,127205
2021-06-30,127220,127260,127205,127205
2021-06-30,127175,127230,127170,127215
2021-06-30,127160,127180,127145,127175
2021-06-30,127110,127160,127090,127160
2021-06-30,127115,127135,127070,127105
2021-06-30,127105,127145,127095,127120
2021-06-30,126995,127115,126990,127100
2021-06-30,126990,127030,126980,126995
2021-06-30,126990,126990,126930,126990
2021-06-30,126995,127015,126970,126990
2021-06-30,127040,127050,126985,126990
2021-06-30,127080,127085,127030,127045
2021-06-30,127095,127135,127065,127085
2021-06-30,127105,127120,127055,127095
2021-06-30,127145,127150,127100,127100
2021-06-30,127180,127230,127140,127150
2021-06-30,127220,127305,127160,127180
2021-06-30,127265,127275,127190,127220
2021-06-30,127320,127325,127240,127270
2021-06-30,127300,127350,127290,127320
2021-06-30,127395,127410,127295,127300
2021-06-30,127490,127500,127385,127390
2021-06-30,127520,127530,127485,127490
2021-06-30,127525,127540,127495,127520
2021-06-30,127530,127575,127520,127525
2021-06-30,127565,127590,127525,127530
2021-06-30,127590,127620,127550,127565
2021-06-30,127600,127620,127575,127590
2021-06-30,127460,127615,127455,127595
2021-06-30,127460,127465,127420,127460
2021-06-30,127455,127495,127440,127460
2021-06-30,127360,127480,127355,127460
2021-06-30,127355,127370,127335,127360
2021-06-30,127325,127360,127315,127350
2021-06-30,127335,127350,127270,127330
2021-06-30,127390,127395,127320,127340
2021-06-30,127475,127475,127380,127390
2021-06-30,127430,127545,127430,127470
2021-06-30,127430,127450,127405,127430
2021-06-30,127375,127440,127340,127430
2021-06-30,127420,127445,127350,127375
2021-06-30,127430,127495,127400,127420
2021-06-30,127435,127490,127415,127430
2021-06-30,127470,127550,127410,127440
2021-06-30,127460,127490,127335,127470
2021-06-30,127535,127600,127435,127465
2021-06-30,127400,127545,127350,127540
2021-06-29,127775,127775,127775,127775
2021-06-29,127850,127880,127820,127860
2021-06-29,127840,127850,127815,127845
2021-06-29,127835,127855,127830,127840
2021-06-29,127870,127880,127810,127840
2021-06-29,127835,127875,127825,127870
2021-06-29,127890,127890,127825,127840
2021-06-29,127850,127890,127845,127890
2021-06-29,127845,127865,127835,127850
2021-06-29,127830,127855,127830,127845
2021-06-29,127870,127870,127820,127835
2021-06-29,127895,127895,127855,127870
2021-06-29,127820,127900,127815,127890
2021-06-29,127820,127825,127810,127820
2021-06-29,127825,127825,127800,127815
2021-06-29,127805,127825,127765,127825
2021-06-29,127780,127810,127770,127800
2021-06-29,127815,127815,127770,127780
2021-06-29,127795,127825,127790,127810
2021-06-29,127845,127865,127785,127795
2021-06-29,127835,127855,127820,127840
2021-06-29,127805,127855,127800,127835
2021-06-29,127785,127805,127765,127800
2021-06-29,127805,127815,127765,127785
2021-06-29,127815,127830,127800,127800
2021-06-29,127830,127830,127800,127815
2021-06-29,127825,127845,127825,127830
2021-06-29,127810,127850,127810,127830
2021-06-29,127810,127830,127810,127810
2021-06-29,127815,127815,127795,127815
2021-06-29,127760,127830,127750,127815
2021-06-29,127810,127840,127745,127760
2021-06-29,127835,127845,127800,127815
2021-06-29,127835,127865,127825,127830
2021-06-29,127810,127850,127805,127835
2021-06-29,127855,127855,127800,127815
2021-06-29,127845,127870,127845,127855
2021-06-29,127830,127880,127820,127845
2021-06-29,127890,127895,127820,127830
2021-06-29,127935,127945,127885,127890
2021-06-29,127925,127950,127910,127930
2021-06-29,127965,127975,127895,127930
2021-06-29,127940,127980,127940,127970
2021-06-29,127950,127960,127925,127945
2021-06-29,127960,127975,127935,127950
2021-06-29,127945,127985,127925,127965
2021-06-29,127930,127945,127925,127945
2021-06-29,127945,127950,127920,127930
2021-06-29,127885,127950,127885,127940
2021-06-29,127860,127895,127835,127880
2021-06-29,127870,127875,127850,127860
2021-06-29,127880,127890,127860,127870
2021-06-29,127875,127895,127870,127880
2021-06-29,127850,127875,127810,127870
2021-06-29,127840,127870,127840,127855
2021-06-29,127875,127900,127830,127840
2021-06-29,127875,127895,127850,127875
2021-06-29,127885,127920,127860,127870
2021-06-29,127870,127895,127850,127890
2021-06-29,127850,127880,127835,127870
2021-06-29,127825,127875,127825,127850
2021-06-29,127840,127845,127785,127820
2021-06-29,127850,127870,127815,127835
2021-06-29,127805,127850,127800,127845
2021-06-29,127790,127825,127785,127800
2021-06-29,127720,127790,127715,127785
2021-06-29,127735,127755,127715,127720
2021-06-29,127730,127770,127725,127735
2021-06-29,127775,127795,127700,127725
2021-06-29,127790,127805,127765,127780
2021-06-29,127800,127820,127770,127790
2021-06-29,127775,127810,127755,127805
2021-06-29,127750,127795,127745,127780
2021-06-29,127755,127775,127740,127750
2021-06-29,127795,127795,127745,127750
2021-06-29,127735,127795,127725,127795
2021-06-29,127740,127755,127725,127730
2021-06-29,127750,127760,127710,127735
2021-06-29,127810,127815,127730,127750
2021-06-29,127790,127830,127760,127810
2021-06-29,127775,127795,127725,127790
2021-06-29,127810,127830,127770,127775
2021-06-29,127785,127855,127760,127810
2021-06-29,127705,127800,127700,127780
2021-06-29,127670,127705,127660,127705
2021-06-29,127650,127675,127625,127675
2021-06-29,127620,127655,127615,127645
2021-06-29,127635,127660,127590,127620
2021-06-29,127690,127705,127625,127640
2021-06-29,127705,127725,127685,127690
2021-06-29,127695,127715,127675,127710
2021-06-29,127670,127705,127660,127690
2021-06-29,127675,127685,127655,127665
2021-06-29,127695,127700,127665,127680
2021-06-29,127700,127725,127695,127695
2021-06-29,127730,127740,127680,127700
2021-06-29,127685,127735,127670,127725
2021-06-29,127680,127710,127665,127685
2021-06-29,127690,127690,127650,127675
2021-06-29,127695,127725,127665,127690
2021-06-29,127735,127740,127665,127695
2021-06-29,127725,127750,127685,127735
2021-06-29,127640,127730,127625,127725
2021-06-29,127640,127670,127620,127635
2021-06-29,127685,127705,127625,127635
2021-06-29,127630,127700,127625,127680
2021-06-29,127635,127660,127615,127630
2021-06-29,127635,127660,127615,127630
2021-06-29,127660,127660,127605,127630
2021-06-29,127700,127710,127645,127660
2021-06-29,127765,127770,127690,127695
2021-06-29,127790,127795,127725,127760
2021-06-29,127590,127800,127590,127790
2021-06-29,127610,127615,127575,127595
2021-06-29,127660,127680,127600,127610
2021-06-29,127670,127685,127610,127665
2021-06-29,127685,127685,127645,127670
2021-06-29,127685,127690,127640,127685
2021-06-29,127660,127700,127640,127680
2021-06-29,127665,127715,127620,127660
2021-06-29,127535,127685,127535,127670
2021-06-29,127445,127555,127430,127540
2021-06-29,127430,127455,127425,127440
2021-06-29,127415,127440,127405,127435
2021-06-29,127445,127445,127375,127420
2021-06-29,127420,127470,127415,127440
2021-06-29,127405,127440,127395,127425
2021-06-29,127370,127435,127355,127405
2021-06-29,127360,127400,127345,127375
2021-06-29,127400,127410,127355,127365
2021-06-29,127390,127410,127370,127395
2021-06-29,127410,127425,127390,127390
2021-06-29,127420,127425,127400,127410
2021-06-29,127445,127465,127415,127420
2021-06-29,127445,127455,127410,127445
2021-06-29,127495,127500,127430,127445
2021-06-29,127480,127495,127430,127495
2021-06-29,127470,127490,127450,127475
2021-06-29,127490,127505,127470,127475
2021-06-29,127495,127505,127485,127495
2021-06-29,127475,127500,127465,127500
2021-06-29,127470,127490,127455,127475
2021-06-29,127470,127485,127440,127470
2021-06-29,127485,127505,127455,127470
2021-06-29,127440,127520,127435,127490
2021-06-29,127415,127465,127385,127445
2021-06-29,127385,127425,127350,127420
2021-06-29,127325,127385,127315,127380
2021-06-29,127300,127340,127300,127330
2021-06-29,127295,127320,127265,127300
2021-06-29,127330,127335,127250,127295
2021-06-29,127345,127360,127330,127330
2021-06-29,127335,127345,127295,127345
2021-06-29,127320,127335,127310,127330
2021-06-29,127320,127365,127310,127315
2021-06-29,127345,127370,127310,127325
2021-06-29,127345,127370,127300,127345
2021-06-29,127345,127370,127335,127350
2021-06-29,127350,127400,127315,127340
2021-06-29,127365,127375,127315,127350
2021-06-29,127305,127385,127295,127370
2021-06-29,127310,127345,127295,127305
2021-06-29,127320,127345,127295,127315
2021-06-29,127295,127330,127280,127320
2021-06-29,127295,127325,127280,127295
2021-06-29,127365,127365,127280,127295
2021-06-29,127375,127385,127310,127370
2021-06-29,127430,127430,127375,127380
2021-06-29,127415,127455,127400,127425
2021-06-29,127410,127440,127375,127415
2021-06-29,127395,127420,127375,127410
2021-06-29,127405,127425,127365,127395
2021-06-29,127445,127450,127390,127405
2021-06-29,127420,127445,127395,127440
2021-06-29,127430,127455,127405,127415
2021-06-29,127520,127520,127420,127435
2021-06-29,127540,127550,127500,127520
2021-06-29,127515,127565,127475,127540
2021-06-29,127560,127570,127510,127510
2021-06-29,127515,127575,127510,127560
2021-06-29,127495,127520,127470,127515
2021-06-29,127470,127505,127455,127495
2021-06-29,127460,127480,127430,127470
2021-06-29,127500,127525,127445,127460
2021-06-29,127440,127510,127430,127505
2021-06-29,127410,127455,127355,127440
2021-06-29,127435,127465,127375,127405
2021-06-29,127415,127435,127390,127430
2021-06-29,127410,127440,127370,127415
2021-06-29,127450,127465,127405,127410
2021-06-29,127475,127480,127435,127455
2021-06-29,127535,127535,127470,127475
2021-06-29,127540,127585,127495,127535
2021-06-29,127540,127560,127485,127535
2021-06-29,127495,127550,127480,127545
2021-06-29,127475,127515,127400,127490
2021-06-29,127550,127570,127470,127480
2021-06-29,127585,127595,127525,127550
2021-06-29,127570,127600,127545,127580
2021-06-29,127540,127585,127540,127575
2021-06-29,127505,127555,127500,127540
2021-06-29,127575,127610,127495,127510
2021-06-29,127575,127585,127560,127575
2021-06-29,127580,127600,127540,127580
2021-06-29,127575,127590,127540,127580
2021-06-29,127495,127585,127485,127575
2021-06-29,127515,127535,127480,127495
2021-06-29,127440,127525,127440,127520
2021-06-29,127500,127500,127430,127445
2021-06-29,127530,127530,127485,127505
2021-06-29,127420,127545,127415,127530
2021-06-29,127400,127430,127385,127415
2021-06-29,127370,127410,127345,127395
