Data,Abertura,Máxima,Mínima,Fechamento,BOP,VOL,Compradores,Vendedores,Saldo
2015-09-24,5643.1053,5691.2284,5275.498,5275.498,-0.8842,141885830627.596,0,0,0
2015-09-23,5395.8059,5603.671,5381.77,5600.9975,0.9247,114949109760.013,0,0,0
2015-09-22,5380.4332,5452.6179,5372.4127,5428.5563,0.6,97187653454.5027,0,0,0
2015-09-21,5270.8194,5363.7238,5268.8143,5347.0144,0.8028,87341019373.7675,0,0,0
2015-09-18,5193.2877,5316.269,5183.262,5296.8861,0.7789,81237048110.9336,0,0,0
2015-09-17,5189.9458,5248.0946,5147.1697,5238.0689,0.4768,86634159114.1409,0,0,0
2015-09-16,5193.2877,5197.9663,5130.4603,5145.1646,-0.7129,66476412792.1769,0,0,0
2015-09-15,5139.8176,5220.0228,5139.8176,5193.2877,0.6667,65886981790.4218,0,0,0
2015-09-14,5193.2877,5234.0587,5118.4295,5129.7919,-0.5491,75385127886.4581,0,0,0
2015-09-11,5183.9304,5238.7373,5140.4859,5207.992,0.2449,68992291124.0613,0,0,0
2015-09-10,5253.4416,5270.8194,5158.5321,5183.9304,-0.619,92196283191.2046,0,0,0
2015-09-09,5141.8227,5141.8227,5073.6482,5089.6893,-0.7647,68190535729.6844,0,0,0
2015-09-08,5128.4551,5157.8637,5091.6944,5145.8329,0.2626,68391729042.0045,0,0,0
2015-09-04,5065.6277,5205.9869,5054.9337,5193.2877,0.8451,75742883049.0913,0,0,0
2015-09-03,5100.3833,5146.5013,5036.8875,5044.908,-0.5061,100755939507.004,0,0,0
2015-09-02,5002.1319,5089.6893,4986.0909,5071.6431,0.671,90972088130.5659,0,0,0
2015-09-01,4929.2789,5000.1268,4913.9062,4991.4379,0.7209,89453662710.3462,0,0,0
2015-08-31,4875.1403,4974.0601,4873.8036,4889.1763,0.14,101720871409.48,0,0,0
2015-08-28,4832.9668,4865.3847,4789.7429,4839.0451,0.0804,88236093328.8504,0,0,0
2015-08-27,4835.6683,4864.0339,4788.3922,4805.9519,-0.3929,85039575447.2517,0,0,0
2015-08-26,4877.5414,4945.0786,4853.228,4865.3847,-0.1324,87878804305.3405,0,0,0
2015-08-25,4766.7803,4896.4518,4758.6758,4895.7764,0.9363,85739870915.7876,0,0,0
2015-08-24,4822.1608,4847.1496,4777.5862,4808.6534,-0.1942,84393577644.6248,0,0,0
2015-08-21,4691.8139,4753.2728,4686.4109,4741.1161,0.7374,75332169610.2945,0,0,0
2015-08-20,4768.131,4771.5079,4674.9296,4685.0602,-0.8601,67340030217.707,0,0,0
2015-08-19,4710.049,4766.1049,4691.1385,4738.4146,0.3784,82844942520.7514,0,0,0
2015-08-18,4737.0639,4753.9482,4687.7617,4703.9706,-0.5,62473544824.7369,0,0,0
2015-08-17,4753.9482,4758.6758,4698.5676,4724.9072,-0.4831,52142383570.7788,0,0,0
2015-08-14,4772.1832,4775.5601,4699.9184,4734.3624,-0.5,55078665506.7854,0,0,0
2015-08-13,4727.6086,4795.1459,4727.6086,4780.9631,0.79,63869609549.2898,0,0,0
2015-08-12,4705.3213,4763.4034,4685.7355,4732.3363,0.3478,69375736812.7471,0,0,0
2015-08-11,4700.5937,4782.3138,4688.437,4736.3885,0.3813,81967945114.8536,0,0,0
2015-08-10,4798.5228,4801.8996,4673.5788,4674.2542,-0.9684,65265018757.1353,0,0,0
2015-08-07,4768.131,4855.9295,4751.9221,4774.8847,0.0649,76964832034.592,0,0,0
2015-08-06,4765.4295,4861.3324,4755.9743,4820.1347,0.5192,89594908009.2015,0,0,0
2015-08-05,4741.1161,4766.7803,4704.646,4747.8698,0.1087,67491509552.489,0,0,0
2015-08-04,4684.3848,4753.9482,4675.605,4730.3101,0.5862,70567604098.1953,0,0,0
2015-08-03,4706.6721,4720.8549,4681.0079,4705.9967,-0.0169,59765987634.2574,0,0,0
2015-07-31,4626.9781,4681.6833,4553.3625,4669.5266,0.3316,141901767313.545,0,0,0
2015-07-30,4569.9679,4614.2505,4554.2987,4602.6689,0.5455,73289884354.9574,0,0,0
2015-07-29,4563.8365,4597.9,4521.5976,4544.0796,-0.2589,90157146231.1906,0,0,0
2015-07-28,4569.9679,4687.1466,4562.4739,4579.5057,0.0765,99427102992.8545,0,0,0
2015-07-27,4597.2187,4617.6569,4568.6054,4590.406,-0.1389,60586038523.5262,0,0,0
2015-07-24,4540.6732,4584.9559,4524.3227,4584.9559,0.7303,81283129158.13,0,0,0
2015-07-23,4441.8889,4507.9722,4439.1638,4494.3468,0.7624,88539734036.981,0,0,0
2015-07-22,4371.0367,4422.8133,4354.6862,4408.5066,0.55,63097643487.2637,0,0,0
2015-07-21,4360.1363,4379.2119,4327.4353,4339.6982,-0.3947,54952268213.4347,0,0,0
2015-07-20,4376.4868,4412.5942,4364.9052,4377.1681,0.0143,52186646680.0805,0,0,0
2015-07-17,4319.9413,4386.0246,4318.5788,4365.5865,0.6768,62618444747.1416,0,0,0
2015-07-16,4311.7661,4331.5229,4285.8778,4327.4353,0.3433,53598563264.3557,0,0,0
2015-07-15,4302.9095,4337.6544,4288.6028,4300.8657,-0.0417,55760918718.8012,0,0,0
2015-07-14,4296.0968,4309.041,4272.2523,4303.5908,0.2037,47614386850.6821,0,0,0
2015-07-13,4345.1484,4360.1363,4294.053,4302.9095,-0.6392,57436664223.2615,0,0,0
2015-07-10,4383.2996,4396.2437,4334.9293,4336.2918,-0.7667,56246833227.041,0,0,0
2015-07-08,4386.7059,4455.5143,4382.6183,4443.2514,0.7757,74625281704.7085,0,0,0
2015-07-07,4340.3795,4399.6501,4336.2918,4380.5745,0.6344,82900174623.9975,0,0,0
2015-07-06,4336.9731,4342.4233,4304.9534,4316.535,-0.5455,42717385565.8242,0,0,0
2015-07-03,4282.4714,4321.9851,4279.7463,4311.7661,0.6935,37785624115.9396,0,0,0
2015-07-02,4347.8735,4349.236,4258.6269,4264.7584,-0.9173,58430671073.2107,0,0,0
2015-07-01,4277.7025,4338.3357,4268.846,4337.6544,0.8627,64927953917.2523,0,0,0
2015-06-30,4303.5908,4303.5908,4254.5393,4277.0212,-0.5417,94928308531.2401,0,0,0
2015-06-29,4335.9899,4340.8069,4277.4978,4297.4539,-0.6087,66200193487.0343,0,0,0
2015-06-26,4331.1729,4331.1729,4296.0776,4313.2812,-0.5098,64001205110.6724,0,0,0
2015-06-25,4270.6163,4318.7863,4247.2195,4312.5931,0.5865,70568341367.9197,0,0,0
2015-06-24,4233.4566,4278.874,4225.887,4274.057,0.7662,47950070957.3691,0,0,0
2015-06-23,4264.423,4298.8302,4243.0906,4243.0906,-0.3827,58808891038.3805,0,0,0
2015-06-22,4274.7452,4274.7452,4233.4566,4251.3483,-0.5667,53149305822.8401,0,0,0
2015-06-19,4245.8432,4285.7555,4221.07,4276.8096,0.4787,49262991983.1996,0,0,0
2015-06-18,4217.6293,4235.521,4188.0391,4230.0159,0.2609,63104053769.7845,0,0,0
2015-06-17,4284.3792,4291.9488,4218.3174,4227.2633,-0.7757,65580476755.5126,0,0,0
2015-06-16,4332.5492,4344.9358,4268.5519,4274.7452,-0.7568,56590936404.8889,0,0,0
2015-06-15,4334.6136,4342.1832,4283.0029,4326.3559,-0.1395,43886303237.9352,0,0,0
2015-06-12,4295.3895,4332.5492,4282.3148,4325.6678,0.6027,54913635673.2328,0,0,0
2015-06-11,4375.2141,4391.7295,4278.874,4280.9385,-0.8354,86235217424.5369,0,0,0
2015-06-10,4263.7349,4321.5389,4245.155,4320.8508,0.7477,62039352855.6764,0,0,0
2015-06-09,4311.2168,4322.9152,4286.4436,4295.3895,-0.434,50114062988.6177,0,0,0
2015-06-08,4355.9461,4358.6986,4311.9049,4322.9152,-0.7059,58385574281.1878,0,0,0
2015-06-05,4363.5156,4424.7604,4302.2709,4364.2038,0.0056,61879318631.3075,0,0,0
2015-06-03,4358.0105,4369.7089,4311.9049,4354.5698,-0.0595,64160144499.307,0,0,0
2015-06-02,4378.6548,4391.0414,4344.9358,4351.1291,-0.597,59910148524.5411,0,0,0
2015-06-01,4446.781,4467.4253,4390.3532,4405.4924,-0.5357,76434423062.741,0,0,0
2015-05-29,4394.4821,4442.6521,4362.8275,4421.3197,0.3362,98355291574.6483,0,0,0
2015-05-28,4387.4775,4437.5406,4382.6102,4399.9933,0.2278,97519809889.7364,0,0,0
2015-05-27,4390.2588,4433.3687,4370.0944,4370.7898,-0.3077,75876959597.7681,0,0,0
2015-05-26,4342.9769,4395.8213,4333.9377,4393.04,0.809,72992739126.7147,0,0,0
2015-05-25,4338.805,4366.6178,4313.0781,4314.4687,-0.4545,32270873032.1613,0,0,0
2015-05-22,4235.2021,4319.336,4227.5536,4315.1641,0.8712,67027026559.0845,0,0,0
2015-05-21,4188.6156,4247.7179,4184.4436,4240.0694,0.8132,58139836535.7962,0,0,0
2015-05-20,4246.3272,4249.1085,4184.4436,4192.0922,-0.8387,68191283200.331,0,0,0
2015-05-19,4210.8659,4251.1945,4194.8735,4245.6319,0.6173,60671939828.5642,0,0,0
2015-05-18,4199.7407,4231.0302,4183.053,4203.2173,0.0725,47197756280.8437,0,0,0
2015-05-15,4200.436,4212.9518,4151.0682,4192.0922,-0.1348,55443328134.7567,0,0,0
2015-05-14,4250.4992,4253.9758,4180.2717,4185.8343,-0.8774,59441681202.531,0,0,0
2015-05-13,4210.8659,4258.1477,4171.9279,4250.4992,0.4597,59973706303.502,0,0,0
2015-05-12,4274.1401,4306.8202,4215.7331,4229.6395,-0.4885,63303178557.2217,0,0,0
2015-05-11,4174.7092,4287.3512,4167.7559,4282.484,0.9012,61618753433.9962,0,0,0
2015-05-08,4239.374,4265.1009,4165.67,4165.67,-0.7413,70045823340.9004,0,0,0
2015-05-07,4256.0617,4292.9138,4226.8582,4240.7647,-0.2316,66471954337.9452,0,0,0
2015-05-06,4302.6483,4313.0781,4242.1553,4253.2805,-0.6961,64744407542.519,0,0,0
2015-05-05,4322.1173,4336.0237,4270.6635,4288.7418,-0.5106,71370026968.3022,0,0,0
2015-05-04,4317.9453,4345.0629,4292.9138,4338.1097,0.3867,61506356482.4061,0,0,0
2015-04-30,4132.9899,4240.0694,4132.9899,4228.2489,0.8896,105701964476.771,0,0,0
2015-04-29,4146.0698,4164.3159,4092.7351,4160.1052,0.1961,79242526178.9776,0,0,0
2015-04-28,4070.2784,4136.9468,4049.927,4132.0344,0.7097,90868249964.5412,0,0,0
2015-04-27,4147.4733,4160.1052,4077.9979,4100.4546,-0.5726,72749144930.4295,0,0,0
2015-04-24,4182.5619,4204.3169,4149.5787,4150.2804,-0.5897,60303354434.3438,0,0,0
2015-04-23,4227.4754,4266.0728,4176.9478,4182.5619,-0.5039,72310932441.2552,0,0,0
2015-04-22,4263.2657,4273.7923,4217.6506,4241.5108,-0.3875,65522591029.2081,0,0,0
2015-04-20,4299.0561,4306.0738,4254.8445,4273.7923,-0.4932,44851955342.5732,0,0,0
2015-04-17,4251.3356,4325.7235,4233.0895,4291.3366,0.4318,71081462531.7643,0,0,0
2015-04-16,4234.4931,4287.126,4226.0718,4259.7569,0.4138,69225830536.3453,0,0,0
2015-04-15,4343.9695,4362.9174,4266.7746,4273.0906,-0.7372,75307534914.3713,0,0,0
2015-04-14,4395.1989,4401.5149,4310.9863,4322.9164,-0.7984,71851954654.8416,0,0,0
2015-04-13,4367.8298,4414.1468,4353.0926,4404.3219,0.5977,60392574445.77,0,0,0
2015-04-10,4336.9518,4369.2333,4334.1447,4342.566,0.16,61513338728.091,0,0,0
2015-04-09,4289.2313,4342.566,4271.687,4320.1093,0.4356,70234998662.2329,0,0,0
2015-04-08,4400.1113,4402.9184,4305.3721,4310.9863,-0.9137,79415280022.8963,0,0,0
2015-04-07,4416.9538,4447.8318,4394.4971,4423.9716,0.1316,54858316337.8001,0,0,0
2015-04-06,4365.0227,4421.1645,4359.4085,4420.4627,0.8977,55964704537.1444,0,0,0
2015-04-02,4480.1133,4505.3771,4409.9361,4428.1822,-0.5441,65885398312.5762,0,0,0
2015-04-01,4478.7098,4515.2019,4430.2875,4481.5169,0.0331,79182006753.2526,0,0,0
2015-03-31,4616.2571,4623.2749,4478.008,4519.4126,-0.6667,97914386599.9086,0,0,0
2015-03-30,4622.2456,4654.7668,4538.1148,4571.3429,-0.4364,75514262954.0662,0,0,0
2015-03-27,4509.8355,4599.6222,4502.0587,4599.6222,0.9203,68519468444.0798,0,0,0
2015-03-26,4538.8218,4564.2731,4492.161,4505.5936,-0.4608,81413626966.4154,0,0,0
2015-03-25,4493.575,4538.1148,4413.686,4535.2869,0.3352,80654756820.2949,0,0,0
2015-03-24,4418.6349,4495.6959,4381.8719,4449.7421,0.2733,92814205938.7241,0,0,0
2015-03-23,4558.6173,4570.636,4437.7234,4446.9142,-0.8404,82096310302.3823,0,0,0
2015-03-20,4653.3528,4704.2555,4540.2357,4586.8965,-0.4052,95415806267.9642,0,0,0
2015-03-19,4601.0362,4692.2368,4591.8454,4672.4413,0.7113,82601118485.2497,0,0,0
2015-03-18,4593.9663,4655.4737,4528.924,4559.3242,-0.2737,92945764465.7771,0,0,0
2015-03-17,4608.813,4663.2505,4580.5337,4601.0362,-0.094,76186896051.8995,0,0,0
2015-03-16,4637.7992,4637.7992,4555.7893,4615.1758,-0.2759,75413649576.622,0,0,0
2015-03-13,4567.101,4661.1296,4521.8542,4619.4177,0.3756,95336584385.8614,0,0,0
2015-03-12,4402.3743,4509.1286,4374.0951,4504.8867,0.7592,75641663015.4297,0,0,0
2015-03-11,4403.0813,4468.1236,4386.1138,4446.2072,0.5259,84167588402.3887,0,0,0
2015-03-10,4510.5425,4515.4914,4397.4255,4411.5651,-0.8383,85009328102.1054,0,0,0
2015-03-09,4360.6624,4461.0538,4360.6624,4446.9142,0.8592,74739887853.3846,0,0,0
2015-03-06,4291.3782,4377.63,4251.0803,4361.3694,0.5531,76912422259.8896,0,0,0
2015-03-05,4247.5454,4308.3458,4244.7174,4276.5316,0.4556,82253806357.7716,0,0,0
2015-03-04,4231.9918,4276.5316,4206.5404,4244.7174,0.1818,102602574062.952,0,0,0
2015-03-03,4130.1864,4185.331,4123.8236,4152.8098,0.3678,64158342241.0974,0,0,0
2015-03-02,4084.9396,4134.4283,4070.8,4133.7213,0.7667,55289395256.5102,0,0,0
2015-02-27,4147.154,4168.3634,4053.1254,4053.1254,-0.816,93838190503.3277,0,0,0
2015-02-26,4079.2923,4155.6942,4059.2993,4149.982,0.7333,82633216515.1228,0,0,0
2015-02-25,4089.2888,4124.9907,4059.2993,4107.1397,0.2717,76786325582.1265,0,0,0
2015-02-24,4118.5643,4134.2731,4041.4484,4045.7326,-0.7846,82283757474.1572,0,0,0
2015-02-23,4129.9889,4154.2662,4095.0011,4118.5643,-0.1928,53437704918.0295,0,0,0
2015-02-20,4101.4274,4129.9889,4085.0046,4105.7117,0.0952,58196681153.1912,0,0,0
2015-02-19,4072.1519,4108.5678,4064.2975,4107.1397,0.7903,60169986003.0206,0,0,0
2015-02-18,4074.294,4081.4344,4050.7308,4061.4414,-0.4186,29251117428.0208,0,0,0
2015-02-13,4056.4431,4096.4292,4034.308,4062.1554,0.092,69386118754.5969,0,0,0
2015-02-12,4103.5696,4127.1328,4040.0203,4048.5887,-0.6311,74417388143.8801,0,0,0
2015-02-11,4085.0046,4134.9872,4083.5765,4115.7082,0.5972,80486669983.3153,0,0,0
2015-02-10,3987.1816,4074.294,3985.7535,4064.2975,0.871,76994749357.2979,0,0,0
2015-02-09,4001.4623,4015.743,3976.471,3977.185,-0.6182,59964333904.5415,0,0,0
2015-02-06,3941.4832,3998.6061,3941.4832,3996.464,0.9625,68361660508.2242,0,0,0
2015-02-05,3924.3463,3968.6166,3911.4937,3944.3393,0.35,65254416289.7841,0,0,0
2015-02-04,3886.5024,3950.0516,3873.6497,3940.7692,0.7103,66282137327.3681,0,0,0
2015-02-03,3905.7814,3912.2077,3865.7953,3875.0778,-0.6615,64357021608.1025,0,0,0
2015-02-02,3848.6584,3925.0604,3836.5198,3921.4902,0.8226,60417281728.0135,0,0,0
2015-01-30,3759.4038,3875.7918,3752.9775,3858.6549,0.8081,97901468517.3268,0,0,0
2015-01-29,3726.3944,3766.672,3722.7982,3748.691,0.5082,60287995668.2157,0,0,0
2015-01-28,3702.6594,3729.9906,3694.0285,3709.8519,0.2,53217296504.1528,0,0,0
2015-01-27,3733.5869,3743.6563,3694.7478,3705.5364,-0.5735,48538252168.7556,0,0,0
2015-01-26,3725.6752,3759.4796,3719.9213,3723.5175,-0.0545,40963402836.5396,0,0,0
2015-01-23,3729.2714,3745.814,3705.5364,3719.9213,-0.2321,60146994829.2285,0,0,0
2015-01-22,3730.7099,3737.1831,3676.7667,3712.0096,-0.3095,73207146977.6806,0,0,0
2015-01-21,3762.3566,3767.3913,3729.2714,3752.2872,-0.2642,61615216894.0369,0,0,0
2015-01-20,3819.8959,3827.8076,3763.795,3771.7067,-0.7528,58311410976.8589,0,0,0
2015-01-19,3793.284,3846.5079,3779.6184,3829.2461,0.5376,29006877674.7509,0,0,0
2015-01-16,3811.265,3814.142,3774.5837,3785.3723,-0.6545,44429355316.7899,0,0,0
2015-01-15,3788.9685,3819.8959,3750.8487,3817.019,0.4062,76496825537.2913,0,0,0
2015-01-14,3833.5615,3835.0,3764.5143,3781.7761,-0.7347,57505542541.1278,0,0,0
2015-01-13,3869.5237,3879.5931,3799.7572,3825.6499,-0.5495,67593264853.0242,0,0,0
2015-01-12,3820.6152,3869.5237,3809.1073,3868.8044,0.7976,54102040792.2967,0,0,0
2015-01-09,3858.735,3869.5237,3802.6341,3807.6688,-0.7634,62984327727.3465,0,0,0
2015-01-08,3868.0852,3911.959,3852.9811,3857.2965,-0.1829,60676089112.0608,0,0,0
2015-01-07,3893.2587,3924.1861,3870.9621,3885.347,-0.1486,58318040017.5111,0,0,0
2015-01-06,3927.063,3942.8864,3896.8549,3911.959,-0.3281,57710292343.9142,0,0,0
2015-01-05,3927.063,3954.3943,3914.8359,3919.8706,-0.1818,57837093685.3298,0,0,0
2015-01-02,3881.0315,3923.4668,3875.2776,3909.8012,0.597,42493230523.0461,0,0,0
2014-12-30,3923.4668,3925.6246,3826.3691,3853.7003,-0.7029,77128154361.3788,0,0,0
2014-12-29,3875.6374,3934.3482,3868.3891,3922.751,0.7143,38368283490.1603,0,0,0
2014-12-26,3909.7041,3913.3283,3869.114,3869.114,-0.918,34769248036.536,0,0,0
2014-12-23,3863.3154,3934.3482,3849.5437,3912.6034,0.5812,52318203537.4444,0,0,0
2014-12-22,3848.8189,3872.0133,3838.6713,3870.5636,0.6522,35317309913.4471,0,0,0
2014-12-19,3877.8119,3881.436,3834.3224,3863.3154,-0.3077,61814650921.9473,0,0,0
2014-12-18,3922.0262,3923.4758,3843.7451,3868.3891,-0.6727,80136973445.0238,0,0,0
2014-12-17,4000.3072,4001.032,3876.3622,3948.8447,-0.4128,78780806020.108,0,0,0
2014-12-16,3907.5297,4015.5285,3906.08,3983.6363,0.6954,90122089777.6501,0,0,0
2014-12-15,3864.765,3932.1737,3853.8926,3924.2006,0.7593,60165678476.7703,0,0,0
2014-12-12,3864.765,3898.8318,3851.7182,3864.765,0.0,61868197705.0715,0,0,0
2014-12-11,3811.8528,3866.2147,3803.8797,3856.7919,0.7209,59561757118.7374,0,0,0
2014-12-10,3786.4839,3815.4769,3769.0882,3814.0273,0.5938,55203933765.8715,0,0,0
2014-12-09,3787.2088,3810.4032,3769.813,3785.7591,-0.0357,46286444923.5634,0,0,0
2014-12-08,3790.8329,3818.3762,3776.3364,3795.1818,0.1034,48207285684.1414,0,0,0
2014-12-05,3780.6854,3807.5039,3755.3165,3774.8868,-0.1111,56522519685.2424,0,0,0
2014-12-04,3763.2896,3784.3095,3744.4441,3782.8598,0.4909,56339728912.14,0,0,0
2014-12-03,3769.0882,3778.5109,3724.8739,3727.7732,-0.7703,50740478093.2431,0,0,0
2014-12-02,3738.6455,3769.0882,3737.1959,3753.142,0.4545,43981549300.9619,0,0,0
2014-12-01,3743.7193,3771.2626,3718.3504,3741.5448,-0.0411,57886766368.0731,0,0,0
2014-11-28,3707.4781,3774.1619,3707.4781,3749.5179,0.6304,64441564172.5114,0,0,0
2014-11-27,3657.7963,3705.3286,3654.8712,3702.4035,0.8841,36189575628.0128,0,0,0
2014-11-26,3700.2097,3700.2097,3652.6774,3659.9901,-0.8462,57796977620.7044,0,0,0
2014-11-25,3733.848,3735.3105,3685.5844,3703.8661,-0.6029,58883856970.6105,0,0,0
2014-11-24,3674.6154,3738.2356,3665.1089,3729.4604,0.75,56646687498.7794,0,0,0
2014-11-21,3749.9359,3757.2485,3677.5405,3684.1219,-0.8257,62147772484.7534,0,0,0
2014-11-19,3797.4682,3812.0935,3763.0987,3770.4113,-0.5522,60746795054.9364,0,0,0
2014-11-18,3818.6749,3825.9876,3788.693,3788.693,-0.8039,49833158231.525,0,0,0
2014-11-17,3839.1504,3844.2693,3787.9617,3830.3752,-0.1558,52368873787.1478,0,0,0
2014-11-14,3820.8687,3860.3571,3806.9747,3821.6,0.0137,60397677488.1279,0,0,0
2014-11-13,3776.2615,3836.2253,3762.3674,3804.0496,0.3762,61650864665.6278,0,0,0
2014-11-12,3764.5612,3776.2615,3725.8041,3773.3364,0.1739,54637755518.8957,0,0,0
2014-11-11,3764.5612,3780.6491,3754.3235,3760.1736,-0.1667,41387997717.8008,0,0,0
2014-11-10,3748.4733,3760.1736,3723.6103,3752.8609,0.12,46183648541.5598,0,0,0
2014-11-07,3780.6491,3809.1685,3750.6671,3764.5612,-0.275,62796590220.5305,0,0,0
2014-11-06,3695.0909,3789.4243,3690.7033,3782.1116,0.8815,75122927557.2012,0,0,0
2014-11-05,3715.5663,3723.6103,3691.4345,3695.0909,-0.6364,47845115471.2254,0,0,0
2014-11-04,3687.0469,3732.3855,3673.1529,3678.2717,-0.1481,61950677669.0552,0,0,0
2014-11-03,3644.6335,3697.2847,3615.3828,3679.003,0.4196,57947852356.1518,0,0,0
2014-10-31,3537.8685,3654.1399,3535.6747,3649.0211,0.9383,89279972396.4121,0,0,0
2014-10-30,3564.3419,3581.2449,3518.7771,3534.9452,-0.4706,83842653602.1817,0,0,0
2014-10-29,3626.0748,3637.8334,3567.2815,3620.9304,-0.0729,92692353315.8667,0,0,0
2014-10-28,3696.6267,3696.6267,3620.9304,3620.9304,-1.0,75095130340.9478,0,0,0
2014-10-27,3770.1183,3770.1183,3698.8315,3713.5298,-0.7938,85144626840.4771,0,0,0
2014-10-24,3667.2301,3688.5426,3605.4971,3655.4714,-0.1416,67169693866.4771,0,0,0
2014-10-23,3688.5426,3711.325,3664.2904,3680.4586,-0.1719,76703230202.7127,0,0,0
2014-10-22,3665.7602,3674.5792,3634.8938,3665.0253,-0.0185,49263598108.0467,0,0,0
2014-10-21,3678.9887,3692.2172,3631.9541,3659.146,-0.3293,59613906319.6468,0,0,0
2014-10-20,3606.967,3640.7731,3601.0876,3637.0985,0.7593,38503417775.1946,0,0,0
2014-10-17,3614.3161,3634.8938,3576.8354,3592.2687,-0.3797,52962965094.4285,0,0,0
2014-10-16,3689.2775,3699.5664,3625.3399,3645.1826,-0.5941,78203485206.1059,0,0,0
2014-10-15,3554.7879,3637.0985,3554.053,3629.0144,0.8938,91011471283.7623,0,0,0
2014-10-14,3547.4388,3554.7879,3529.8008,3542.2944,-0.2059,48455830054.1701,0,0,0
2014-10-13,3534.9452,3544.4991,3516.5723,3534.9452,0.0,40223301791.2492,0,0,0
2014-10-10,3574.6307,3591.5337,3549.6435,3584.9195,0.2456,55527351051.0259,0,0,0
2014-10-09,3494.5248,3554.7879,3489.3804,3545.234,0.7753,59706761466.9644,0,0,0
2014-10-08,3544.4991,3597.4131,3510.693,3517.3072,-0.3136,90059037617.7949,0,0,0
2014-10-07,3591.5337,3592.2687,3535.6801,3546.7039,-0.7922,69995407446.4001,0,0,0
2014-10-06,3507.7533,3603.2924,3504.0788,3593.0036,0.8593,88548625709.9513,0,0,0
2014-10-03,3703.9759,3714.2647,3640.0382,3640.7731,-0.8515,92717076252.386,0,0,0
2014-10-02,3670.1697,3701.0362,3659.8809,3698.0965,0.6786,74243246244.223,0,0,0
2014-10-01,3651.0619,3689.2775,3631.2192,3677.5189,0.4557,69298448019.5192,0,0,0
2014-09-30,3637.8334,3651.7968,3617.2558,3617.2558,-0.5957,81268830223.7472,0,0,0
2014-09-29,3651.2134,3673.4317,3620.1077,3631.2169,-0.375,81397370355.8566,0,0,0
2014-09-26,3594.927,3623.0702,3571.2274,3589.7427,-0.1,80140702834.9064,0,0,0
2014-09-25,3554.1933,3608.258,3552.7121,3599.3706,0.8133,80277478400.0927,0,0,0
2014-09-24,3562.3401,3587.5208,3531.975,3535.6781,-0.48,66209090591.7947,0,0,0
2014-09-23,3549.0091,3583.8178,3543.8248,3580.1147,0.7778,74767954376.7723,0,0,0
2014-09-22,3540.1217,3561.5994,3536.4187,3561.5994,0.8529,62825456099.0442,0,0,0
2014-09-19,3514.2003,3543.8248,3492.7226,3517.1628,0.058,76108742151.5902,0,0,0
2014-09-18,3501.6099,3532.7156,3500.1287,3514.9409,0.4091,68976252287.1234,0,0,0
2014-09-17,3470.5043,3514.2003,3458.6545,3506.0536,0.64,83006922616.5484,0,0,0
2014-09-16,3481.6134,3485.3165,3448.2859,3474.9479,-0.18,71687596483.3264,0,0,0
2014-09-15,3490.5008,3497.1663,3466.0606,3485.3165,-0.1667,55149727520.4826,0,0,0
2014-09-12,3425.327,3492.7226,3422.3645,3480.8728,0.7895,110265645101.05,0,0,0
2014-09-11,3417.9209,3423.8458,3397.9244,3421.6239,0.1429,70166833734.1195,0,0,0
2014-09-10,3411.2554,3426.8082,3404.5899,3409.7741,-0.0667,70913296320.3116,0,0,0
2014-09-09,3393.4807,3414.2178,3386.0746,3403.8493,0.3684,71158833238.0809,0,0,0
2014-09-08,3344.6004,3387.5558,3341.6379,3380.1497,0.7742,54073449642.1541,0,0,0
2014-09-05,3348.3034,3354.2283,3328.3069,3344.6004,-0.1429,55625593792.9622,0,0,0
2014-09-04,3347.5628,3351.2659,3321.6414,3346.8222,-0.025,55212833745.1166,0,0,0
2014-09-03,3338.6755,3340.8973,3322.382,3337.9349,-0.04,51901345155.5998,0,0,0
2014-09-02,3363.8562,3368.2999,3340.8973,3346.8222,-0.6216,54785280135.8948,0,0,0
2014-09-01,3332.01,3356.4501,3330.5287,3353.4877,0.8286,32044157564.9761,0,0,0
2014-08-29,3346.0816,3353.4877,3334.9724,3339.4161,-0.36,67929514206.4893,0,0,0
2014-08-28,3369.969,3377.4395,3343.822,3348.3043,-0.6444,67412352228.0426,0,0,0
2014-08-27,3372.2101,3389.3924,3354.2808,3361.7513,-0.2979,63174058068.2408,0,0,0
2014-08-26,3417.7805,3423.757,3383.416,3384.9101,-0.8148,58301215563.1554,0,0,0
2014-08-25,3409.5629,3429.7334,3405.8276,3424.504,0.625,45268423689.516,0,0,0
2014-08-22,3403.5865,3420.7688,3400.5982,3411.057,0.3704,61622406999.3397,0,0,0
2014-08-21,3384.163,3400.5982,3375.1983,3399.8512,0.6176,54403462630.5447,0,0,0
2014-08-20,3377.4395,3393.8747,3372.9572,3390.8865,0.6429,47684278531.7715,0,0,0
2014-08-19,3388.6454,3397.61,3368.4748,3369.2219,-0.6667,46342393275.9046,0,0,0
2014-08-18,3381.1748,3396.1159,3379.6807,3387.1512,0.3636,35085967245.3517,0,0,0
2014-08-15,3397.61,3417.7805,3388.6454,3390.1395,-0.2564,55031228978.6757,0,0,0
2014-08-14,3421.5158,3425.9981,3400.5982,3403.5865,-0.7059,45566862417.6354,0,0,0
2014-08-13,3413.2982,3440.1922,3396.863,3425.2511,0.2759,74688048188.8415,0,0,0
