Time (CAT);Open;High;Low;Close;Volume 
16/02/2015 00:00:00;1.54225;1.54405;1.53391;1.53603;198071.09
17/02/2015 00:00:00;1.53602;1.54021;1.5316;1.53513;195213.58
18/02/2015 00:00:00;1.53514;1.54794;1.53415;1.54345;255943.07
19/02/2015 00:00:00;1.54345;1.54653;1.54038;1.54129;213517.63
20/02/2015 00:00:00;1.54134;1.54338;1.53434;1.53917;268973.17
23/02/2015 00:00:00;1.53955;1.54744;1.53323;1.54557;208965.79
24/02/2015 00:00:00;1.54557;1.54738;1.54016;1.54513;203101.92
25/02/2015 00:00:00;1.54513;1.55384;1.54461;1.55276;206386.85
26/02/2015 00:00:00;1.55273;1.55519;1.53938;1.54033;254218.47
27/02/2015 00:00:00;1.54032;1.54587;1.53841;1.54319;236661.01
02/03/2015 00:00:00;1.54165;1.5428;1.53513;1.53649;186720.41
03/03/2015 00:00:00;1.53642;1.53975;1.53443;1.53589;186649.67
04/03/2015 00:00:00;1.53577;1.53715;1.52517;1.52628;207805.62
05/03/2015 00:00:00;1.52627;1.52692;1.5215;1.52378;218466.5
06/03/2015 00:00:00;1.52379;1.5255;1.50317;1.50332;243199.03
08/03/2015 23:00:00;1.50337;1.51368;1.50304;1.51271;220315.21
09/03/2015 23:00:00;1.51271;1.51312;1.50283;1.50666;307620.1
10/03/2015 23:00:00;1.50663;1.50962;1.48926;1.49272;360324.08
11/03/2015 23:00:00;1.49275;1.50265;1.48497;1.48817;281588.69
12/03/2015 23:00:00;1.48817;1.48966;1.47;1.47412;263239.02
15/03/2015 23:00:00;1.47387;1.48529;1.47313;1.4827;200638.7
16/03/2015 23:00:00;1.4827;1.4845;1.47238;1.47477;206832.38
17/03/2015 23:00:00;1.47477;1.51611;1.46347;1.49771;246604.62
18/03/2015 23:00:00;1.49759;1.50094;1.46878;1.47499;333822.2
19/03/2015 23:00:00;1.47494;1.49888;1.47218;1.49594;260412.36
22/03/2015 23:00:00;1.49676;1.49883;1.48383;1.49501;298246.49
23/03/2015 23:00:00;1.49501;1.49837;1.48424;1.48489;289538.99
24/03/2015 23:00:00;1.48485;1.49543;1.48306;1.48806;260622.07
25/03/2015 23:00:00;1.488;1.49941;1.48065;1.48475;302650.37
26/03/2015 23:00:00;1.48479;1.49217;1.47963;1.48751;302127.63
29/03/2015 23:00:00;1.48838;1.49006;1.47522;1.48094;295089.83
30/03/2015 23:00:00;1.48105;1.48712;1.4755;1.48155;310175.19
31/03/2015 23:00:00;1.48152;1.48711;1.47394;1.4822;285230.72
01/04/2015 23:00:00;1.48214;1.48683;1.47755;1.48266;261942.69
02/04/2015 23:00:00;1.48266;1.49442;1.481;1.49089;138682.39
05/04/2015 23:00:00;1.49148;1.4981;1.48699;1.48749;127305.62
06/04/2015 23:00:00;1.48749;1.49203;1.48027;1.48067;257548.32
07/04/2015 23:00:00;1.48064;1.4972;1.48058;1.48652;263279.42
08/04/2015 23:00:00;1.48649;1.48858;1.4684;1.47116;249892.89
09/04/2015 23:00:00;1.47116;1.47245;1.45869;1.46318;229929.98
12/04/2015 23:00:00;1.46172;1.46811;1.45656;1.46732;244579.34
13/04/2015 23:00:00;1.46738;1.48014;1.46031;1.47782;276729.6
14/04/2015 23:00:00;1.47781;1.48531;1.47003;1.48406;244478.27
15/04/2015 23:00:00;1.48406;1.49698;1.48119;1.49306;278941.56
16/04/2015 23:00:00;1.49306;1.50535;1.49159;1.49584;300666.79
19/04/2015 23:00:00;1.49553;1.49834;1.48876;1.4904;259940.4
20/04/2015 23:00:00;1.49033;1.49726;1.48562;1.49252;227431.48
21/04/2015 23:00:00;1.49243;1.50794;1.49134;1.50352;294932.53
22/04/2015 23:00:00;1.50352;1.50699;1.49595;1.5053;284407.46
23/04/2015 23:00:00;1.50529;1.51876;1.50271;1.51865;269717.05
26/04/2015 23:00:00;1.51731;1.52611;1.51067;1.52368;228118.81
27/04/2015 23:00:00;1.52368;1.53426;1.51746;1.53379;252158.91
28/04/2015 23:00:00;1.53381;1.54978;1.53276;1.54355;332170
29/04/2015 23:00:00;1.54352;1.54919;1.53035;1.53512;356114.66
30/04/2015 23:00:00;1.53513;1.5397;1.5114;1.51344;236154.66
03/05/2015 23:00:00;1.51391;1.51744;1.50899;1.51185;160732.24
04/05/2015 23:00:00;1.51185;1.52182;1.50889;1.51806;296422.9
05/05/2015 23:00:00;1.51806;1.52911;1.51497;1.52434;298837.25
06/05/2015 23:00:00;1.5243;1.52749;1.51632;1.52424;338799.67
07/05/2015 23:00:00;1.52454;1.5522;1.52369;1.54524;389856.36
10/05/2015 23:00:00;1.5443;1.56127;1.53928;1.55844;300877.49
11/05/2015 23:00:00;1.55844;1.57102;1.55571;1.56687;278811.32
12/05/2015 23:00:00;1.56684;1.57687;1.56331;1.5744;308956.72
13/05/2015 23:00:00;1.5744;1.58144;1.5728;1.57753;297647.84
14/05/2015 23:00:00;1.57753;1.58082;1.57011;1.57286;294476.97
17/05/2015 23:00:00;1.5741;1.5745;1.56379;1.56521;216840.02
18/05/2015 23:00:00;1.56522;1.56695;1.54463;1.55092;295500.13
19/05/2015 23:00:00;1.55115;1.55875;1.54721;1.55341;256314.49
20/05/2015 23:00:00;1.55343;1.56996;1.55249;1.5661;155006.12
21/05/2015 23:00:00;1.56599;1.56896;1.54599;1.54789;153078.78
24/05/2015 23:00:00;1.54728;1.55073;1.54561;1.54674;91468.17
25/05/2015 23:00:00;1.54673;1.54751;1.53537;1.53831;147614.01
26/05/2015 23:00:00;1.53835;1.54371;1.5301;1.53515;143069.53
27/05/2015 23:00:00;1.53515;1.53855;1.526;1.53141;140640.66
28/05/2015 23:00:00;1.53137;1.5342;1.52361;1.52899;154773.78
31/05/2015 23:00:00;1.5292;1.53044;1.51699;1.52001;154633.53
01/06/2015 23:00:00;1.52001;1.53669;1.51795;1.5343;167945.34
02/06/2015 23:00:00;1.5343;1.53748;1.52507;1.53391;170346.04
03/06/2015 23:00:00;1.53396;1.54415;1.53038;1.53628;157511.75
04/06/2015 23:00:00;1.53626;1.53698;1.51899;1.52634;160201.69
07/06/2015 23:00:00;1.52553;1.53639;1.52211;1.53476;146556.19
08/06/2015 23:00:00;1.53476;1.53889;1.52571;1.53836;162440.41
09/06/2015 23:00:00;1.53835;1.55534;1.53687;1.5529;179018.08
10/06/2015 23:00:00;1.55296;1.55338;1.54212;1.5516;145412.76
11/06/2015 23:00:00;1.55158;1.55979;1.54662;1.55558;161123.49
14/06/2015 23:00:00;1.55446;1.56136;1.54872;1.55998;141796.3
15/06/2015 23:00:00;1.5601;1.56538;1.55416;1.56463;143678.85
16/06/2015 23:00:00;1.56463;1.58468;1.56251;1.58306;159138.56
17/06/2015 23:00:00;1.58304;1.59294;1.58056;1.58771;162883.86
18/06/2015 23:00:00;1.58777;1.58967;1.58351;1.58821;116516.58
21/06/2015 23:00:00;1.58679;1.59096;1.5805;1.58237;117074.8
22/06/2015 23:00:00;1.58237;1.5831;1.57085;1.57292;133517.46
23/06/2015 23:00:00;1.57302;1.58026;1.56666;1.57033;126443.73
24/06/2015 23:00:00;1.57021;1.57703;1.56765;1.57481;119602.51
25/06/2015 23:00:00;1.57482;1.57668;1.57083;1.57398;107655.37
28/06/2015 23:00:00;1.56934;1.57889;1.56621;1.5736;159605.07
29/06/2015 23:00:00;1.57363;1.57754;1.56923;1.57135;144936.2
30/06/2015 23:00:00;1.57115;1.57334;1.55878;1.56153;149252.04
01/07/2015 23:00:00;1.56153;1.56396;1.55618;1.56068;131782.1
02/07/2015 23:00:00;1.56068;1.56439;1.55545;1.55665;120511.29
05/07/2015 23:00:00;1.55477;1.56282;1.55302;1.56013;140719.24
06/07/2015 23:00:00;1.56013;1.56081;1.54135;1.54613;163700.57
07/07/2015 23:00:00;1.54619;1.54666;1.53298;1.53605;158946.72
08/07/2015 23:00:00;1.53602;1.54203;1.53432;1.53795;153459.34
09/07/2015 23:00:00;1.53795;1.55509;1.53637;1.55061;179043.54
12/07/2015 23:00:00;1.55001;1.55888;1.54807;1.54844;178330.57
13/07/2015 23:00:00;1.54845;1.56385;1.54504;1.56352;174411.37
14/07/2015 23:00:00;1.56352;1.56753;1.55765;1.5637;184216.13
15/07/2015 23:00:00;1.56374;1.56503;1.55601;1.56064;186539.69
16/07/2015 23:00:00;1.56078;1.56725;1.55531;1.56015;136354.28
19/07/2015 23:00:00;1.55871;1.56273;1.55378;1.55598;131716.7736
20/07/2015 23:00:00;1.55591;1.55904;1.55289;1.55528;157506.52
21/07/2015 23:00:00;1.55523;1.56465;1.55445;1.56117;157184.03
22/07/2015 23:00:00;1.56117;1.56706;1.55008;1.55114;137965.65
23/07/2015 23:00:00;1.55114;1.55259;1.54667;1.55049;103168.8
26/07/2015 23:00:00;1.55118;1.55949;1.54905;1.55578;128435.34
27/07/2015 23:00:00;1.55578;1.5628;1.55279;1.5611;114639.46
28/07/2015 23:00:00;1.5611;1.56898;1.55877;1.55961;116726.68
29/07/2015 23:00:00;1.55952;1.56412;1.55625;1.55991;113281.47
30/07/2015 23:00:00;1.55979;1.56778;1.55491;1.56146;127366.8
02/08/2015 23:00:00;1.56314;1.56447;1.55651;1.5584;94545.61
03/08/2015 23:00:00;1.5584;1.56335;1.55576;1.55603;118289.65
04/08/2015 23:00:00;1.55609;1.5651;1.55258;1.5601;145422.73
05/08/2015 23:00:00;1.56014;1.56367;1.54666;1.55113;123862.14
06/08/2015 23:00:00;1.55111;1.55451;1.54245;1.54894;130604.48
09/08/2015 23:00:00;1.54868;1.56055;1.54581;1.55897;105222.8
10/08/2015 23:00:00;1.55897;1.5616;1.55549;1.55679;116502.59
11/08/2015 23:00:00;1.55685;1.56601;1.55339;1.56094;126884.67
12/08/2015 23:00:00;1.56101;1.56366;1.55735;1.56069;143301.34
13/08/2015 23:00:00;1.56075;1.56597;1.55886;1.56385;154449.43
16/08/2015 23:00:00;1.56526;1.5688;1.55788;1.55832;146854.04
17/08/2015 23:00:00;1.5583;1.57167;1.55621;1.56579;146609.92
18/08/2015 23:00:00;1.56575;1.57001;1.56349;1.56781;178282.18
19/08/2015 23:00:00;1.56782;1.57015;1.5606;1.56891;158874.34
20/08/2015 23:00:00;1.56891;1.57233;1.56577;1.56888;167441.86
23/08/2015 23:00:00;1.56765;1.58024;1.56302;1.57726;217478.75
24/08/2015 23:00:00;1.57735;1.58181;1.56809;1.56863;167102.66
25/08/2015 23:00:00;1.56867;1.57196;1.54523;1.54599;200696.72
26/08/2015 23:00:00;1.54598;1.55083;1.53698;1.54014;194907.74
27/08/2015 23:00:00;1.54013;1.54429;1.5335;1.53881;153294.37
30/08/2015 23:00:00;1.54102;1.54368;1.53392;1.5343;108286.8
31/08/2015 23:00:00;1.53429;1.54074;1.52997;1.53024;146447.75
01/09/2015 23:00:00;1.53027;1.53254;1.52639;1.52981;139461.42
02/09/2015 23:00:00;1.52979;1.53129;1.52189;1.52555;122958.12
03/09/2015 23:00:00;1.52568;1.52737;1.51639;1.5165;114242.14
06/09/2015 23:00:00;1.51766;1.52882;1.51712;1.52704;131374.43
07/09/2015 23:00:00;1.52704;1.54121;1.52698;1.53932;126700.78
08/09/2015 23:00:00;1.53923;1.54043;1.53496;1.53661;123923.44
09/09/2015 23:00:00;1.53669;1.54754;1.53386;1.54431;155975.09
10/09/2015 23:00:00;1.54431;1.54615;1.53998;1.54263;116553.23
13/09/2015 23:00:00;1.543;1.54708;1.53728;1.54254;106978.01
14/09/2015 23:00:00;1.5426;1.54568;1.53295;1.53427;110616.85
15/09/2015 23:00:00;1.53431;1.55282;1.53299;1.54892;128703.78
16/09/2015 23:00:00;1.54887;1.56276;1.54859;1.55891;141670.67
17/09/2015 23:00:00;1.559;1.56585;1.55138;1.55223;153753.55
20/09/2015 23:00:00;1.55217;1.55677;1.54805;1.55054;121999.94
21/09/2015 23:00:00;1.55054;1.55288;1.53404;1.53621;129756.63
22/09/2015 23:00:00;1.53634;1.53651;1.52206;1.52404;139827.59
23/09/2015 23:00:00;1.52408;1.52888;1.52004;1.52418;142218.55
24/09/2015 23:00:00;1.52415;1.52602;1.51352;1.51748;135482.61
27/09/2015 23:00:00;1.51792;1.52409;1.51573;1.51715;117910.96
28/09/2015 23:00:00;1.51713;1.52049;1.51286;1.51476;145418.8
29/09/2015 23:00:00;1.51476;1.52136;1.51072;1.51271;142470.38
30/09/2015 23:00:00;1.51277;1.51798;1.51069;1.51293;117987.44
01/10/2015 23:00:00;1.51294;1.52372;1.5127;1.51809;134550.5
04/10/2015 23:00:00;1.51889;1.52441;1.51367;1.51448;136381.07
05/10/2015 23:00:00;1.51449;1.52427;1.51397;1.52236;108627.06
06/10/2015 23:00:00;1.52233;1.53393;1.52195;1.53169;146731.66
07/10/2015 23:00:00;1.53169;1.53719;1.52614;1.53451;141618.88
08/10/2015 23:00:00;1.53457;1.53831;1.52998;1.53041;142879.25
11/10/2015 23:00:00;1.53055;1.53728;1.53055;1.53475;112387.82
12/10/2015 23:00:00;1.53474;1.53872;1.52003;1.52468;151061.69
13/10/2015 23:00:00;1.52468;1.54942;1.52465;1.54762;165425.15
14/10/2015 23:00:00;1.54759;1.55084;1.54151;1.54526;166801.54
15/10/2015 23:00:00;1.5465;1.54861;1.54301;1.5432;131784.97
18/10/2015 23:00:00;1.5437;1.54964;1.54273;1.54636;111037.68
19/10/2015 23:00:00;1.54636;1.55059;1.54351;1.54422;114852.95
20/10/2015 23:00:00;1.54426;1.5477;1.54119;1.54173;118775.6
21/10/2015 23:00:00;1.54148;1.55082;1.53689;1.53931;157439.19
22/10/2015 23:00:00;1.53931;1.54188;1.53058;1.53105;135035.95
25/10/2015 23:00:00;1.53162;1.53815;1.53047;1.53504;116394.15
26/10/2015 23:00:00;1.53501;1.53583;1.52826;1.52991;111307.49
27/10/2015 23:00:00;1.52991;1.5347;1.52484;1.52598;119218.3
28/10/2015 23:00:00;1.52598;1.53213;1.52421;1.53092;130327.01
29/10/2015 23:00:00;1.53092;1.54676;1.53064;1.54265;153821.36
02/11/2015 00:00:00;1.54488;1.54968;1.54039;1.54164;114653.5
03/11/2015 00:00:00;1.54164;1.54451;1.53594;1.54203;108900.16
04/11/2015 00:00:00;1.54203;1.54449;1.53606;1.53837;129649.69
05/11/2015 00:00:00;1.5384;1.54014;1.52048;1.52069;128005.19
06/11/2015 00:00:00;1.52065;1.52192;1.50268;1.50412;141930.07
09/11/2015 00:00:00;1.50506;1.51282;1.50414;1.51134;107714.16
10/11/2015 00:00:00;1.51135;1.51454;1.50912;1.51176;104896.85
11/11/2015 00:00:00;1.51176;1.52204;1.51153;1.521;108108.71
12/11/2015 00:00:00;1.5208;1.52464;1.51739;1.52309;130242.48
13/11/2015 00:00:00;1.52306;1.52633;1.51874;1.52348;112562.79
16/11/2015 00:00:00;1.52273;1.52289;1.51813;1.52012;114136.9
17/11/2015 00:00:00;1.52012;1.52384;1.51542;1.52109;110156.19
18/11/2015 00:00:00;1.5211;1.52486;1.51878;1.52352;115585.46
19/11/2015 00:00:00;1.5236;1.53355;1.52272;1.52894;133708.69
20/11/2015 00:00:00;1.52889;1.53095;1.5182;1.51855;120395.22
23/11/2015 00:00:00;1.5181;1.51954;1.51088;1.51224;125706.76
24/11/2015 00:00:00;1.51241;1.51554;1.50533;1.50787;119386.93
25/11/2015 00:00:00;1.50767;1.5136;1.50558;1.51277;121309.03
26/11/2015 00:00:00;1.51287;1.51303;1.5066;1.51006;106471.48
27/11/2015 00:00:00;1.51006;1.51092;1.50297;1.50297;113623.79
30/11/2015 00:00:00;1.50335;1.50682;1.49936;1.50546;105443.97
01/12/2015 00:00:00;1.50543;1.51255;1.50503;1.50805;134124.95
02/12/2015 00:00:00;1.50805;1.50817;1.48946;1.49511;141277.03
03/12/2015 00:00:00;1.49511;1.5159;1.49044;1.51425;198302.03
04/12/2015 00:00:00;1.51425;1.51559;1.50778;1.51032;195001.34
07/12/2015 00:00:00;1.5107;1.51145;1.50443;1.50537;148732.09
08/12/2015 00:00:00;1.50547;1.5061;1.49567;1.50057;163448.44
09/12/2015 00:00:00;1.50057;1.51912;1.5004;1.51798;168546.52
10/12/2015 00:00:00;1.51807;1.52017;1.51108;1.51586;144802.9
11/12/2015 00:00:00;1.51592;1.52398;1.51251;1.52174;133936.39
14/12/2015 00:00:00;1.52308;1.52308;1.51074;1.51407;154695.21
15/12/2015 00:00:00;1.51407;1.51847;1.50292;1.50358;160227.26
16/12/2015 00:00:00;1.50367;1.50985;1.49589;1.5001;172075.21
17/12/2015 00:00:00;1.50007;1.50065;1.48648;1.48955;158001.1
18/12/2015 00:00:00;1.48966;1.49496;1.48847;1.48905;141273.26
21/12/2015 00:00:00;1.49006;1.4929;1.48771;1.48825;122418.58
22/12/2015 00:00:00;1.48812;1.49076;1.48052;1.48255;113259.14
23/12/2015 00:00:00;1.48252;1.49002;1.48187;1.48695;110017.99
24/12/2015 00:00:00;1.48696;1.49449;1.48599;1.49009;83967.42
25/12/2015 00:00:00;1.49046;1.49429;1.48882;1.49266;3282.98
28/12/2015 00:00:00;1.49042;1.49337;1.48738;1.48786;89389.76
29/12/2015 00:00:00;1.48794;1.49133;1.47852;1.48125;101135.37
30/12/2015 00:00:00;1.48124;1.48484;1.47927;1.48127;113167.18
31/12/2015 00:00:00;1.48126;1.48447;1.47266;1.47293;97927.88
01/01/2016 00:00:00;1.47293;1.47293;1.47293;1.47293;0
04/01/2016 00:00:00;1.47336;1.4816;1.4663;1.47121;140037.82
05/01/2016 00:00:00;1.47119;1.47254;1.46381;1.46732;139942.36
06/01/2016 00:00:00;1.46732;1.46811;1.4602;1.46296;161078.63
07/01/2016 00:00:00;1.46296;1.46403;1.45329;1.46164;172395.75
08/01/2016 00:00:00;1.46159;1.46445;1.4506;1.45175;158331.34
11/01/2016 00:00:00;1.45239;1.46042;1.44921;1.45407;151048.25
12/01/2016 00:00:00;1.45402;1.456;1.43518;1.44473;159119.01
13/01/2016 00:00:00;1.44473;1.44757;1.43799;1.44053;163238.14
14/01/2016 00:00:00;1.44054;1.44452;1.43599;1.44109;169866.76
15/01/2016 00:00:00;1.44101;1.44277;1.42485;1.42485;163860.43
18/01/2016 00:00:00;1.42504;1.43231;1.42368;1.42416;137625.76
19/01/2016 00:00:00;1.42415;1.43396;1.41291;1.4157;167480.31
20/01/2016 00:00:00;1.41553;1.4219;1.41251;1.41897;180890.16
21/01/2016 00:00:00;1.41897;1.42487;1.40793;1.42205;182887.47
22/01/2016 00:00:00;1.42205;1.43627;1.42045;1.42619;165523.02
25/01/2016 00:00:00;1.42652;1.43092;1.42233;1.42479;143344.99
26/01/2016 00:00:00;1.42475;1.43668;1.41729;1.43493;162007.87
27/01/2016 00:00:00;1.43488;1.43549;1.42297;1.42325;168707.37
28/01/2016 00:00:00;1.42324;1.44073;1.4231;1.43579;172944.69
29/01/2016 00:00:00;1.4358;1.4413;1.41491;1.42409;176709
01/02/2016 00:00:00;1.425;1.44447;1.42276;1.44311;166403.05
02/02/2016 00:00:00;1.44311;1.44456;1.43259;1.44076;165592.72
03/02/2016 00:00:00;1.44082;1.46488;1.43835;1.46004;194279.09
04/02/2016 00:00:00;1.46009;1.4668;1.45293;1.45878;195705.86
05/02/2016 00:00:00;1.45878;1.45912;1.44519;1.44999;174942.62
08/02/2016 00:00:00;1.44798;1.45467;1.43519;1.44313;189286.68
09/02/2016 00:00:00;1.44313;1.45152;1.4378;1.4469;219890.02
10/02/2016 00:00:00;1.4469;1.45783;1.44399;1.45209;196037.16
11/02/2016 00:00:00;1.45207;1.45633;1.43831;1.44753;215514.47
12/02/2016 00:00:00;1.44753;1.45695;1.44428;1.44996;184189.76
15/02/2016 00:00:00;1.45003;1.4535;1.44129;1.44317;145473.55
16/02/2016 00:00:00;1.44317;1.45158;1.42759;1.4302;168349.72
17/02/2016 00:00:00;1.43021;1.43387;1.42351;1.42876;177039.95
18/02/2016 00:00:00;1.42871;1.43944;1.42561;1.43328;171671.31
19/02/2016 00:00:00;1.43311;1.4408;1.42464;1.44014;173021.82
22/02/2016 00:00:00;1.42611;1.43056;1.4057;1.4149;188180.07
23/02/2016 00:00:00;1.41493;1.41556;1.40074;1.40212;171011.54
24/02/2016 00:00:00;1.40213;1.40273;1.38782;1.39246;188149.47
25/02/2016 00:00:00;1.3925;1.39961;1.38997;1.396;167187.7
26/02/2016 00:00:00;1.39598;1.40424;1.38535;1.3869;174325.1
29/02/2016 00:00:00;1.38556;1.39461;1.38358;1.39136;179922.04
01/03/2016 00:00:00;1.39136;1.40183;1.39039;1.39522;197684.45
02/03/2016 00:00:00;1.39522;1.40931;1.39142;1.40767;190881.43
03/03/2016 00:00:00;1.40769;1.41938;1.40326;1.41742;191225.01
04/03/2016 00:00:00;1.41739;1.42484;1.41073;1.4229;194325.16
07/03/2016 00:00:00;1.42158;1.42832;1.41337;1.42621;159248.45
08/03/2016 00:00:00;1.42621;1.42751;1.41734;1.42137;166642.47
09/03/2016 00:00:00;1.42136;1.42407;1.4177;1.42149;157387.11
10/03/2016 00:00:00;1.42143;1.43167;1.41178;1.42769;202793.74
11/03/2016 00:00:00;1.42769;1.44361;1.42543;1.43821;178883.22
13/03/2016 23:00:00;1.43647;1.4389;1.42923;1.43009;146581.35
14/03/2016 23:00:00;1.43005;1.43051;1.41389;1.41488;161048.83
15/03/2016 23:00:00;1.4149;1.42732;1.40526;1.42573;187831.68
16/03/2016 23:00:00;1.42553;1.4503;1.42213;1.44794;183124.16
17/03/2016 23:00:00;1.44794;1.45141;1.44101;1.4475;148377.55
20/03/2016 23:00:00;1.44339;1.44672;1.43649;1.43673;138689.58
21/03/2016 23:00:00;1.43675;1.43972;1.41903;1.42056;159735.19
22/03/2016 23:00:00;1.42057;1.4227;1.40816;1.41141;142537.11
23/03/2016 23:00:00;1.41141;1.41824;1.40568;1.41515;136258.37
24/03/2016 23:00:00;1.41516;1.41577;1.41083;1.41211;51341.98
27/03/2016 23:00:00;1.41273;1.42826;1.41199;1.42534;75765.31
28/03/2016 23:00:00;1.42536;1.44036;1.41945;1.43792;160966.76
29/03/2016 23:00:00;1.43792;1.44588;1.43605;1.43774;176959.43
30/03/2016 23:00:00;1.43773;1.44259;1.43256;1.43589;158278.97
31/03/2016 23:00:00;1.43603;1.43709;1.41705;1.42211;171890.58
03/04/2016 23:00:00;1.42201;1.43215;1.41906;1.42621;139679.06
04/04/2016 23:00:00;1.42626;1.42783;1.41216;1.41601;145594.46
05/04/2016 23:00:00;1.41596;1.41711;1.40048;1.41207;165841.26
06/04/2016 23:00:00;1.41204;1.41567;1.40488;1.40553;172754.82
07/04/2016 23:00:00;1.40555;1.41408;1.40403;1.41231;137795.4
10/04/2016 23:00:00;1.41132;1.42865;1.41048;1.42348;150070.36
11/04/2016 23:00:00;1.42351;1.43476;1.41962;1.42736;162936.17
12/04/2016 23:00:00;1.42736;1.4279;1.41928;1.42026;152072.74
13/04/2016 23:00:00;1.42026;1.42071;1.40903;1.41521;139525.21
14/04/2016 23:00:00;1.41517;1.42417;1.41325;1.41982;117885.56
17/04/2016 23:00:00;1.41969;1.42903;1.4131;1.42768;128439.67
18/04/2016 23:00:00;1.42768;1.44187;1.42702;1.43969;142672.69
19/04/2016 23:00:00;1.43954;1.44101;1.43296;1.43307;158056.51
20/04/2016 23:00:00;1.43303;1.44402;1.42992;1.43222;157790.13
21/04/2016 23:00:00;1.43222;1.44514;1.43134;1.43983;160022.76
24/04/2016 23:00:00;1.4462;1.45191;1.44025;1.44806;166786.11
25/04/2016 23:00:00;1.44798;1.46385;1.44788;1.45793;172853.96
26/04/2016 23:00:00;1.4579;1.46217;1.44728;1.45404;175987.7
27/04/2016 23:00:00;1.45396;1.46221;1.45225;1.46062;186865.44
28/04/2016 23:00:00;1.46062;1.467;1.45764;1.46085;199284.6
01/05/2016 23:00:00;1.45825;1.4696;1.45825;1.46722;129101.73
02/05/2016 23:00:00;1.46722;1.47698;1.45289;1.45335;189622.16
03/05/2016 23:00:00;1.45334;1.45714;1.44613;1.44926;165227.93
04/05/2016 23:00:00;1.44926;1.45289;1.44436;1.4484;147288.64
05/05/2016 23:00:00;1.44828;1.45438;1.44147;1.44203;152434.31
08/05/2016 23:00:00;1.44108;1.44793;1.43747;1.44051;139815.73
09/05/2016 23:00:00;1.44064;1.44777;1.43885;1.44389;141162.6
10/05/2016 23:00:00;1.44389;1.44879;1.43945;1.44463;132039.38
11/05/2016 23:00:00;1.44459;1.45303;1.44061;1.44472;134156.5
12/05/2016 23:00:00;1.44476;1.44541;1.43403;1.43546;162037
15/05/2016 23:00:00;1.43437;1.44143;1.43323;1.44008;100868.45
16/05/2016 23:00:00;1.43983;1.4524;1.43959;1.44609;135030.12
17/05/2016 23:00:00;1.44609;1.4634;1.44032;1.45973;163402.6
18/05/2016 23:00:00;1.45973;1.46629;1.45615;1.46089;185814.83
19/05/2016 23:00:00;1.46086;1.46128;1.44856;1.44988;120699.75
22/05/2016 23:00:00;1.45028;1.45489;1.44422;1.44835;125891.57
23/05/2016 23:00:00;1.44836;1.46419;1.4473;1.46319;151621.86
24/05/2016 23:00:00;1.46319;1.47288;1.46008;1.4695;152223.71
25/05/2016 23:00:00;1.46946;1.47394;1.464;1.46684;155747.04
26/05/2016 23:00:00;1.46683;1.46884;1.46045;1.46152;134430.09
29/05/2016 23:00:00;1.46064;1.46411;1.45871;1.4639;75260.92
30/05/2016 23:00:00;1.46386;1.47253;1.44646;1.44806;169274.42
31/05/2016 23:00:00;1.44803;1.45071;1.43857;1.44143;162151.8
01/06/2016 23:00:00;1.44143;1.44727;1.4405;1.44206;139210.4
02/06/2016 23:00:00;1.44204;1.45814;1.43986;1.45075;144633.23
05/06/2016 23:00:00;1.44627;1.44819;1.43517;1.44387;174535.53
06/06/2016 23:00:00;1.44378;1.46607;1.44345;1.45432;142217.4
07/06/2016 23:00:00;1.45432;1.46;1.45;1.45017;135102.18
08/06/2016 23:00:00;1.45009;1.45269;1.44469;1.44543;128675.92
09/06/2016 23:00:00;1.44551;1.44723;1.41794;1.42485;137862.23
12/06/2016 23:00:00;1.42647;1.43279;1.41149;1.42679;174075.03
13/06/2016 23:00:00;1.42679;1.42679;1.40904;1.41094;130358.2
14/06/2016 23:00:00;1.41088;1.42173;1.40888;1.42019;131405.72
15/06/2016 23:00:00;1.4202;1.42529;1.40123;1.42006;138957.85
16/06/2016 23:00:00;1.42007;1.43873;1.41961;1.43535;154257.89
19/06/2016 23:00:00;1.44694;1.47184;1.44336;1.46971;178331.63
20/06/2016 23:00:00;1.46812;1.47835;1.46156;1.4642;191258.2
21/06/2016 23:00:00;1.46451;1.47737;1.46409;1.47029;180840.97
22/06/2016 23:00:00;1.47025;1.49463;1.47;1.48667;228410.18
23/06/2016 23:00:00;1.48773;1.50177;1.32271;1.36595;362148.11
26/06/2016 23:00:00;1.34251;1.34863;1.31208;1.32192;241384.83
27/06/2016 23:00:00;1.32188;1.34191;1.32024;1.33379;174415.12
28/06/2016 23:00:00;1.33371;1.35328;1.32865;1.34249;202103.23
29/06/2016 23:00:00;1.34253;1.34963;1.32052;1.33076;225421.4
30/06/2016 23:00:00;1.33061;1.33492;1.32438;1.32718;164227.43
03/07/2016 23:00:00;1.32448;1.33403;1.32406;1.32854;110294.05
04/07/2016 23:00:00;1.32883;1.32894;1.29994;1.3021;191341.11
05/07/2016 23:00:00;1.30211;1.30268;1.27971;1.29284;244857.79
06/07/2016 23:00:00;1.29284;1.30468;1.28758;1.2905;189331.61
07/07/2016 23:00:00;1.2905;1.3018;1.28801;1.29529;178484.05
10/07/2016 23:00:00;1.29461;1.30175;1.28502;1.29937;183474.41
11/07/2016 23:00:00;1.29904;1.32946;1.29717;1.32446;216443.48
12/07/2016 23:00:00;1.32447;1.33369;1.31332;1.31439;226462.75
